ntd_id,agency,reporter_type,organization_type,city,state,report_year,agency_voms,uace_code,uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,actual_vehicle_passenger_car_miles,actual_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_deadhead_miles,scheduled_vehicle_passenger_car_revenue_miles,actual_vehicle_passenger_car_hours,actual_vehicle_passenger_car_revenue_hours,actual_vehicle_passenger_car_deadhead_hours,charter_service_hours,school_bus_hours,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours,unlinked_passenger_trips_upt,ada_upt,sponsored_service_upt,passenger_miles_traveled,directional_route_miles
41118,"Birmingham Regional Paratransit Consortium, dba: ClasTran",Reduced Reporter,Private-Non-Profit Corporation,Birmingham,AL,2024,27.0,7786.0,"Birmingham, AL",509.27,774956.0,1897.0,897759.0,,697328.0,,,,37800.0,,,,,,,,,,,75786.0,,38442.0,,
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Birmingham,AL,2022,94.0,7786.0,"Birmingham, AL",509.27,774956.0,186.0,541852.0,2821414.0,2587644.0,233770.0,1955748.0,196330.0,185628.0,10702.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1785977.0,93988.0,,9645625.0,0.0
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Birmingham,AL,2023,85.0,7786.0,"Birmingham, AL",509.27,774956.0,186.0,541852.0,2960289.0,2745563.0,214726.0,2430375.0,221843.0,206451.0,15392.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1795762.0,103119.0,0.0,9332038.0,19.98
40042,Birmingham-Jefferson County Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Birmingham,AL,2024,86.0,7786.0,"Birmingham, AL",509.27,774956.0,186.0,541852.0,2896748.0,2632264.0,264484.0,1975118.0,221597.0,204541.0,17056.0,0.0,0.0,,,,,,,,2018149.0,98627.0,0.0,10358494.0,19.98
40907,Blount County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Oneonta,AL,2022,8.0,,,,,,,0.0,165910.0,0.0,0.0,0.0,10637.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,28114.0,,2125.0,0.0,0.0
40907,Blount County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Oneonta,AL,2023,6.0,,,0.0,,,,0.0,154972.0,0.0,0.0,0.0,9984.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,20068.0,,5414.0,0.0,0.0
40907,Blount County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Oneonta,AL,2024,6.0,,,0.0,,,,,157283.0,,,,10439.0,,,,,,,,,,,27141.0,,4454.0,,
41107,Chilton County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Clanton,AL,2022,6.0,,,,,,,0.0,114176.0,0.0,0.0,0.0,7591.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,11685.0,,123.0,0.0,0.0
41107,"Chilton County Commission, dba: Chilton County Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Clanton,AL,2023,8.0,,,0.0,,,,0.0,135715.0,0.0,0.0,0.0,8334.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,11473.0,,106.0,0.0,0.0
41107,"Chilton County Commission, dba: Chilton County Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Clanton,AL,2024,10.0,,,0.0,,,,,141928.0,,,,7432.0,,,,,,,,,,,10654.0,,5446.0,,
41089,City of Eufaula,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eufaula,AL,2022,3.0,,,,,,,0.0,9639.0,0.0,0.0,0.0,758.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,4752.0,,0.0,0.0,0.0
41089,"City of Eufaula, dba: Eufaula Barbour Transit Authority",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eufaula,AL,2023,4.0,,,0.0,,,,0.0,15111.0,0.0,0.0,0.0,1015.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,5826.0,,0.0,0.0,0.0
41089,"City of Eufaula, dba: Eufaula Barbour Transit Authority",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eufaula,AL,2024,4.0,,,0.0,,,,,15559.0,,,,1087.0,,,,,,,,,,,6072.0,,0.0,,
44988,City of Fayette,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Fayette,AL,2024,2.0,,,0.0,,,,,3520.0,,,,501.0,,,,,,,,,,,1378.0,,0.0,,
40049,City of Gadsden,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Gadsden,AL,2022,12.0,32113.0,"Gadsden, AL",61.21,57975.0,37.0,61709.0,0.0,197244.0,0.0,0.0,0.0,15888.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,63912.0,,0.0,0.0,0.0
40049,"City of Gadsden, dba: Gadsden Transportation Services",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",,AL,2023,12.0,32113.0,"Gadsden, AL",61.21,57975.0,37.0,61709.0,0.0,200956.0,0.0,0.0,0.0,16171.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,65730.0,,0.0,0.0,0.0
40049,"City of Gadsden, dba: Gadsden Transportation Services",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Gadsden,AL,2024,12.0,32113.0,"Gadsden, AL",61.21,57975.0,37.0,61709.0,,269305.0,,,,22905.0,,,,,,,,,,,100214.0,,0.0,,
41009,City of Guntersville,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Guntersville,AL,2022,4.0,,,,,,,0.0,78092.0,0.0,0.0,0.0,4726.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14311.0,,6878.0,0.0,0.0
41009,"City of Guntersville, dba: Guntersville Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Guntersville,AL,2023,4.0,,,0.0,,,,0.0,84816.0,0.0,0.0,0.0,4978.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,12388.0,,4553.0,0.0,0.0
41009,"City of Guntersville, dba: Guntersville Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Guntersville,AL,2024,5.0,,,0.0,,,,,79885.0,,,,5165.0,,,,,,,,,,,12194.0,,5685.0,,
40071,"City of Huntsville, Alabama, dba: Department of Parking & Public Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2022,32.0,40780.0,"Huntsville, AL",214.77,329066.0,56.0,114598.0,1346943.0,1259987.0,86956.0,854650.0,92588.0,83558.0,9030.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,624512.0,75293.0,0.0,2884397.0,0.0
40071,"City of Huntsville, Alabama, dba: Huntsville Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2023,35.0,40780.0,"Huntsville, AL",214.77,329066.0,56.0,110023.0,1418726.0,1333137.0,85589.0,865853.0,96384.0,87502.0,8882.0,,,0.0,0.0,0.0,,0.0,0.0,,701566.0,87975.0,0.0,3228556.0,0.0
40071,"City of Huntsville, Alabama, dba: Huntsville Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2024,36.0,40780.0,"Huntsville, AL",214.77,329066.0,68.0,143441.0,1359791.0,1286135.0,73656.0,823980.0,95687.0,88368.0,7319.0,,,,,,,,,,761075.0,94778.0,0.0,4632031.0,
40043,"City of Mobile, dba: THE WAVE TRANSIT SYSTEM",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Mobile,AL,2022,37.0,57925.0,"Mobile, AL",220.75,321907.0,137.0,203900.0,1693582.0,1605194.0,88388.0,1168020.0,121920.0,114952.0,6968.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,495899.0,57389.0,,3380866.0,0.0
40043,"City of Mobile, dba: THE WAVE TRANSIT SYSTEM",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Mobile,AL,2023,40.0,57925.0,"Mobile, AL",220.75,321907.0,141.0,219500.0,1735457.0,1644598.0,90859.0,1144821.0,122836.0,115606.0,7230.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,568192.0,65218.0,0.0,3701933.0,0.0
40043,"City of Mobile, dba: THE WAVE TRANSIT SYSTEM",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Mobile,AL,2024,40.0,57925.0,"Mobile, AL",220.75,321907.0,179.0,243800.0,1719044.0,1626465.0,92579.0,1151988.0,124830.0,117610.0,7220.0,0.0,0.0,,,,,,,,627574.0,70338.0,0.0,4086381.0,
40044,"City of Montgomery, dba:  The M Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Montgomery,AL,2023,25.0,58600.0,"Montgomery, AL",145.1,254348.0,135.0,205764.0,1438769.0,1412122.0,26647.0,1232049.0,92232.0,88762.0,3470.0,,,0.0,0.0,0.0,,0.0,0.0,,422109.0,14659.0,,1912289.0,0.0
40044,"City of Montgomery, dba:  The M Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Montgomery,AL,2024,25.0,58600.0,"Montgomery, AL",145.1,254348.0,135.0,205764.0,1433443.0,1408901.0,24542.0,1227631.0,93752.0,90593.0,3159.0,,,,,,,,,,489414.0,14115.0,,121593.0,
40044,"City of Montgomery, dba: The M (Montgomery Area Transit System)",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Montgomery,AL,2022,25.0,58600.0,"Montgomery, AL",145.1,254348.0,135.0,205764.0,1409243.0,1382282.0,26961.0,1210474.0,89054.0,86390.0,2664.0,,,0.0,0.0,0.0,,0.0,0.0,,344795.0,14614.0,,1567963.0,0.0
41125,Covington Area Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Andalusia,AL,2022,5.0,,,,,,,0.0,77961.0,0.0,0.0,0.0,2742.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,10391.0,,0.0,0.0,0.0
41125,Covington County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Andalusia,AL,2023,5.0,,,0.0,,,,0.0,85784.0,0.0,0.0,0.0,3089.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,12115.0,,408.0,0.0,0.0
41125,Covington County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Andalusia,AL,2024,4.0,,,0.0,,,,,92466.0,,,,3412.0,,,,,,,,,,,11233.0,,1870.0,,
40965,Cullman County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cullman,AL,2022,30.0,,,,,,,0.0,282807.0,0.0,0.0,0.0,17683.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,17235.0,,9628.0,0.0,0.0
40965,"Cullman County Commission, dba: Cullman Area Rural Transportation System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cullman,AL,2023,30.0,,,0.0,,,,0.0,367236.0,0.0,0.0,0.0,22782.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,29955.0,,8259.0,0.0,0.0
40965,"Cullman County Commission, dba: Cullman Area Rural Transportation System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cullman,AL,2024,30.0,,,0.0,,,,,356486.0,,,,21460.0,,,,,,,,,,,32262.0,,7196.0,,
40986,Dekalb County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Fort Payne,AL,2022,10.0,,,,,,,0.0,165809.0,0.0,0.0,0.0,8883.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,9695.0,,8879.0,0.0,0.0
40986,"Dekalb County Commission, dba: DeKalb County Rural Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Fort Payne,AL,2023,11.0,,,0.0,,,,0.0,171088.0,0.0,0.0,0.0,8370.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,11825.0,,7008.0,0.0,0.0
40986,"Dekalb County Commission, dba: DeKalb County Rural Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Fort Payne,AL,2024,12.0,,,0.0,,,,,181632.0,,,,8680.0,,,,,,,,,,,20394.0,,0.0,,
40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,"MPO, COG or Other Planning Agency",Anniston,AL,2022,28.0,2629.0,"Anniston--Oxford, AL",78.9,78302.0,4992.0,319979.0,0.0,490224.0,0.0,0.0,0.0,37549.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,170343.0,,0.0,0.0,0.0
40064,"East Alabama Regional Planning and Development Commission, dba: Areawide Community Transportation System",Reduced Reporter,"MPO, COG or Other Planning Agency",Anniston,AL,2023,28.0,2629.0,"Anniston--Oxford, AL",78.9,78302.0,4992.0,319979.0,0.0,485464.0,0.0,0.0,0.0,37074.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,153669.0,,0.0,0.0,0.0
40064,"East Alabama Regional Planning and Development Commission, dba: Areawide Community Transportation System",Reduced Reporter,"MPO, COG or Other Planning Agency",Anniston,AL,2024,28.0,2629.0,"Anniston--Oxford, AL",78.9,78302.0,3250.0,228376.0,,465212.0,,,,37169.0,,,,,,,,,,,144840.0,,0.0,,
41000,Educational Center for Independence,Rural Reporter,Private-Non-Profit Corporation,Chatom,AL,2022,4.0,,,,,,,0.0,119797.0,0.0,0.0,0.0,3540.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,4548.0,,0.0,0.0,0.0
41000,"Educational Center for Independence, dba: Washington County Rural Public Transportation",Rural Reporter,Private-Non-Profit Corporation,Chatom,AL,2023,5.0,,,0.0,,,,0.0,122802.0,0.0,0.0,0.0,3706.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,7975.0,,0.0,0.0,0.0
40926,Escambia County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Brewton,AL,2022,8.0,,,,,,,0.0,40438.0,0.0,0.0,0.0,2669.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,12641.0,,1093.0,0.0,0.0
40926,"Escambia County Commission, dba: Escambia County Alabama Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Brewton,AL,2023,8.0,,,0.0,,,,0.0,102342.0,0.0,0.0,0.0,6226.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14806.0,,2506.0,0.0,0.0
40926,"Escambia County Commission, dba: Escambia County Alabama Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Brewton,AL,2024,8.0,,,0.0,,,,,109224.0,,,,5979.0,,,,,,,,,,,18339.0,,2500.0,,
40960,Etowah County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Gadsden,AL,2022,6.0,,,,,,,0.0,107568.0,0.0,0.0,0.0,5891.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,5401.0,,1751.0,0.0,0.0
40960,"Etowah County Commission, dba: Etowah County Rural Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Gadsden,AL,2023,5.0,,,0.0,,,,0.0,114731.0,0.0,0.0,0.0,5856.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6287.0,,174.0,0.0,0.0
40960,"Etowah County Commission, dba: Etowah County Rural Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Gadsden,AL,2024,5.0,,,0.0,,,,,99604.0,,,,4616.0,,,,,,,,,,,5880.0,,181.0,,
40982,"H.EL.P., Inc.",Rural Reporter,Private-Non-Profit Corporation,Carrollton,AL,2022,5.0,,,,,,,0.0,92100.0,0.0,0.0,0.0,4068.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8191.0,,1691.0,0.0,0.0
40982,"H.EL.P., Inc.",Rural Reporter,Private-Non-Profit Corporation,Carrollton,AL,2023,5.0,,,0.0,,,,0.0,90605.0,0.0,0.0,0.0,4059.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8121.0,,1750.0,0.0,0.0
40982,"H.EL.P., Inc.",Rural Reporter,Private-Non-Profit Corporation,Carrollton,AL,2024,5.0,,,0.0,,,,,105107.0,,,,4791.0,,,,,,,,,,,10150.0,,1950.0,,
41180,Jackson County Council on Aging,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Scottsboro,AL,2022,8.0,,,,,,,0.0,89669.0,0.0,0.0,0.0,5331.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14672.0,,1616.0,0.0,0.0
41180,"Jackson County, dba: Jackson County Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Scottsboro,AL,2023,8.0,,,0.0,,,,0.0,84036.0,0.0,0.0,0.0,4632.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,14626.0,,2268.0,0.0,0.0
41180,"Jackson County, dba: Jackson County Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Scottsboro,AL,2024,7.0,,,0.0,,,,,81316.0,,,,4369.0,,,,,,,,,,,15488.0,,1427.0,,
41123,"Lawrence County Aging-Rural Transit System , dba: Lawrence County Commission",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Moulton,AL,2023,10.0,,,0.0,,,,0.0,58574.0,0.0,0.0,0.0,1756.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,1889.0,,293.0,0.0,0.0
41123,"Lawrence County Aging-Rural Transit System , dba: Lawrence County Commission",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Moulton,AL,2024,12.0,,,0.0,,,,,84885.0,,,,5954.0,,,,,,,,,,,3614.0,,1231.0,,
40073,Lee-Russell Council of Governments,Reduced Reporter,"MPO, COG or Other Planning Agency",Opelika,AL,2022,25.0,4033.0,"Auburn, AL",61.16,100842.0,609.0,193194.0,0.0,574715.0,0.0,0.0,0.0,34156.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,90041.0,,0.0,0.0,0.0
40073,"Lee-Russell Council of Governments, dba: Lee-Russell Public Transit and Phenix City Express",Reduced Reporter,"MPO, COG or Other Planning Agency",Opelika,AL,2023,26.0,4033.0,"Auburn, AL",61.16,100842.0,1248.0,233424.0,0.0,711246.0,0.0,0.0,0.0,35738.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,92955.0,,0.0,0.0,0.0
40073,"Lee-Russell Council of Governments, dba: Lee-Russell Public Transit and Phenix City Express",Reduced Reporter,"MPO, COG or Other Planning Agency",Opelika,AL,2024,20.0,4033.0,"Auburn, AL",61.16,100842.0,1248.0,233424.0,,523592.0,,,,32113.0,,,,,,,,,,,86762.0,,0.0,,
44949,Macon County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Tuskegee,AL,2022,5.0,,,,,,,0.0,61780.0,0.0,0.0,0.0,3300.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6574.0,,584.0,0.0,0.0
44949,"Macon County Commission, dba: Macon County Public Transportation System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Tuskegee,AL,2023,6.0,,,0.0,,,,0.0,98028.0,0.0,0.0,0.0,6051.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8087.0,,552.0,0.0,0.0
44949,"Macon County Commission, dba: Macon County Public Transportation System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Tuskegee,AL,2024,6.0,,,0.0,,,,,125358.0,,,,7562.0,,,,,,,,,,,9376.0,,680.0,,
40963,Madison County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2022,9.0,,,,,,,0.0,164325.0,0.0,0.0,0.0,3897.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,9089.0,,2493.0,0.0,0.0
40963,"Madison County Commission, dba: Madison County Commission TRAM",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2023,8.0,,,0.0,,,,0.0,140295.0,0.0,0.0,0.0,3572.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,8111.0,,2929.0,0.0,0.0
40963,"Madison County Commission, dba: Madison County Commission TRAM",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Huntsville,AL,2024,6.0,,,0.0,,,,,101140.0,,,,2784.0,,,,,,,,,,,6347.0,,2064.0,,
40265,"North Central Alabama Regional Council of Governments, dba: NARCOG Regional Transit Agency",Full Reporter,"MPO, COG or Other Planning Agency",Decatur,AL,2022,28.0,22690.0,"Decatur, AL",43.47,60458.0,1316.0,152680.0,361343.0,265983.0,95360.0,0.0,23890.0,18688.0,5202.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,87351.0,,16555.0,458054.0,0.0
40265,"North Central Alabama Regional Council of Governments, dba: NARCOG Regional Transit Agency",Full Reporter,"MPO, COG or Other Planning Agency",Decatur,AL,2023,12.0,22690.0,"Decatur, AL",43.47,60458.0,43.0,70436.0,165429.0,154919.0,10510.0,0.0,16477.0,14382.0,2095.0,,,0.0,0.0,0.0,,0.0,0.0,,38312.0,,,206786.0,0.0
40265,"North Central Alabama Regional Council of Governments, dba: NARCOG Regional Transit Agency",Reduced Reporter,"MPO, COG or Other Planning Agency",Decatur,AL,2024,9.0,22690.0,"Decatur, AL",43.47,60458.0,43.0,70436.0,,104129.0,,,,12519.0,,,,,,,,,,,30039.0,,0.0,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,"MPO, COG or Other Planning Agency",Muscle Shoals,AL,2022,28.0,29953.0,"Florence, AL",54.63,78925.0,3365.0,235785.0,377597.0,357021.0,47061.0,0.0,26465.0,23922.0,3798.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,60486.0,0.0,0.0,597654.0,0.0
40068,"Northwest Alabama Council of Local Governments, dba: NACOLG Transit",Reduced Reporter,"MPO, COG or Other Planning Agency",Muscle Shoals,AL,2023,16.0,29953.0,"Florence, AL",54.63,78925.0,3365.0,235785.0,0.0,212235.0,0.0,0.0,0.0,22685.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,28671.0,,0.0,0.0,0.0
40068,"Northwest Alabama Council of Local Governments, dba: NACOLG Transit",Reduced Reporter,"MPO, COG or Other Planning Agency",Muscle Shoals,AL,2024,14.0,29953.0,"Florence, AL",54.63,78925.0,3250.0,235793.0,,210187.0,,,,22672.0,,,,,,,,,,,26687.0,,0.0,,
41129,Pike Area Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Troy,AL,2022,7.0,,,,,,,0.0,227441.0,0.0,0.0,0.0,9628.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,24633.0,,0.0,0.0,0.0
41129,Pike Area Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Troy,AL,2023,7.0,,,0.0,,,,0.0,228707.0,0.0,0.0,0.0,10787.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,25121.0,,0.0,0.0,0.0
41129,Pike Area Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Troy,AL,2024,7.0,,,0.0,,,,,229577.0,,,,11203.0,,,,,,,,,,,26101.0,,0.0,,
44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,Atmore,AL,2023,2.0,1.0,Alabama Non-UZA,0.0,2587288.0,0.0,0.0,0.0,29146.0,0.0,0.0,0.0,884.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,560.0,,0.0,0.0,0.0
44919,Poarch Band of Creek Indians,Reduced Reporter,Tribe,Atmore,AL,2024,3.0,1.0,Alabama Non-UZA,0.0,2587288.0,,,,46350.0,,,,988.0,,,,,,,,,,,618.0,,0.0,,
44919,"Poarch Band of Creek Indians, dba: Indian Tribe",Reduced Reporter,Tribe,Atmore,AL,2022,2.0,1.0,Alabama Non-UZA,0.0,2587288.0,0.0,0.0,0.0,15462.0,0.0,0.0,0.0,427.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,222.0,,0.0,0.0,0.0
40169,Regional Planning Commission of Greater Birmingham,Full Reporter,"MPO, COG or Other Planning Agency",Birmingham,AL,2022,26.0,7786.0,"Birmingham, AL",509.27,774956.0,392.0,817550.0,699095.0,699095.0,0.0,0.0,12027.0,12027.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,46444.0,,,2801756.0,0.0
40169,"Regional Planning Commission of Greater Birmingham, dba: CommuteSmart",Full Reporter,"MPO, COG or Other Planning Agency",Birmingham,AL,2023,24.0,7786.0,"Birmingham, AL",509.27,774956.0,392.0,817550.0,583600.0,583600.0,0.0,0.0,9937.0,9937.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,40045.0,,,2357836.0,0.0
40169,"Regional Planning Commission of Greater Birmingham, dba: CommuteSmart",Full Reporter,"MPO, COG or Other Planning Agency",Birmingham,AL,2024,18.0,7786.0,"Birmingham, AL",509.27,774956.0,392.0,817550.0,465993.0,465993.0,0.0,,7655.0,7655.0,0.0,,,,,,,,,,35940.0,,,2111084.0,
40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,"MPO, COG or Other Planning Agency",Dothan,AL,2023,29.0,24472.0,"Dothan, AL",55.09,72423.0,2972.0,253798.0,0.0,1122056.0,0.0,0.0,0.0,51704.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,79384.0,,0.0,0.0,0.0
40103,Southeast Alabama Regional Planning and Development Commission,Reduced Reporter,"MPO, COG or Other Planning Agency",Dothan,AL,2024,29.0,24472.0,"Dothan, AL",55.09,72423.0,2972.0,253798.0,,1144546.0,,,,55561.0,,,,,,,,,,,93149.0,,0.0,,
41076,St. Clair County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ashville,AL,2022,10.0,,,,,,,0.0,191218.0,0.0,0.0,0.0,8379.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,27750.0,,1734.0,0.0,0.0
41076,"St. Clair County Commission, dba: St. Clair County Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ashville,AL,2023,10.0,,,0.0,,,,0.0,221078.0,0.0,0.0,0.0,8863.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,31926.0,,2347.0,0.0,0.0
41076,"St. Clair County Commission, dba: St. Clair County Public Transportation",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ashville,AL,2024,12.0,,,0.0,,,,,446812.0,,,,25557.0,,,,,,,,,,,34870.0,,4491.0,,
40045,Tuscaloosa County Parking and Transit Authority,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Tuscaloosa,AL,2022,12.0,89110.0,"Tuscaloosa, AL",88.16,156450.0,171.0,136487.0,0.0,407193.0,0.0,0.0,0.0,38687.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,188653.0,,0.0,0.0,0.0
40045,"Tuscaloosa County Parking and Transit Authority, dba: Tuscaloosa Transit Authority",Reduced Reporter,Independent Public Agency or Authority of Transit Service,Tuscaloosa,AL,2023,12.0,89110.0,"Tuscaloosa, AL",88.16,156450.0,171.0,136487.0,0.0,460396.0,0.0,0.0,0.0,39513.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,229691.0,,0.0,0.0,0.0
40045,"Tuscaloosa County Parking and Transit Authority, dba: Tuscaloosa Transit Authority",Reduced Reporter,Independent Public Agency or Authority of Transit Service,Tuscaloosa,AL,2024,15.0,89110.0,"Tuscaloosa, AL",88.16,156450.0,171.0,136487.0,,425980.0,,,,39679.0,,,,,,,,,,,296155.0,,0.0,,
41173,Walker County Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Jasper,AL,2022,3.0,,,,,,,0.0,35155.0,0.0,0.0,0.0,1739.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,7000.0,,0.0,0.0,0.0
41173,"Walker County Commission, dba: Walker County Transportation System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Jasper,AL,2023,3.0,,,0.0,,,,0.0,35021.0,0.0,0.0,0.0,1850.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,6106.0,,985.0,0.0,0.0
